label,group,source,scenario_id,attack_subtype,label_method,environment,orig_bytes,resp_bytes,byte_ratio,duration,orig_pkts,resp_pkts,bytes_per_sec,is_icmp,to_dns,to_common_port
0,mh_exfil_multi_03_benign_2110,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1791.0,0.044109436069235064,0.002699136734008789,6,6,29268.617259959366,0,0,0
0,mh_exfil_multi_03_benign_2111,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1193.0,0.06621961441743504,0.0032079219818115234,6,6,24626.534076551467,0,0,0
0,mh_exfil_multi_03_benign_2112,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1606.0,0.04919053549190536,0.003637075424194336,6,6,21720.748344804982,0,0,0
0,mh_exfil_multi_03_benign_2113,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,818.0,0.09657701711491443,0.0049550533294677734,6,6,15943.319828706153,0,0,0
0,mh_exfil_multi_03_benign_2114,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,2062.0,0.03831231813773036,0.0030748844146728516,6,6,25692.022640924246,0,0,0
0,mh_exfil_multi_03_benign_2115,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1460.0,0.05410958904109589,0.004558086395263672,6,6,17331.834710743802,0,0,0
0,mh_exfil_multi_03_benign_2116,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,399.0,0.19799498746867167,0.0022249221801757812,7,6,35506.85983711959,0,0,0
0,mh_exfil_multi_03_benign_2117,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1635.0,0.048318042813455656,0.0029420852661132812,7,5,26851.703079416533,0,0,0
0,mh_exfil_multi_03_benign_2118,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1912.0,0.04131799163179916,0.00209808349609375,6,6,37653.41090909091,0,0,0
0,mh_exfil_multi_03_benign_2119,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,520.0,0.1519230769230769,0.0028998851776123047,7,5,27242.45794623037,0,0,0
0,mh_exfil_multi_03_benign_2120,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,630.0,0.1253968253968254,0.003345012664794922,7,5,23617.249893086242,0,0,0
0,mh_exfil_multi_03_benign_2121,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1576.0,0.05012690355329949,0.0008859634399414062,6,6,89168.4650161464,0,0,0
0,mh_exfil_multi_03_benign_2122,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1984.0,0.039818548387096774,0.0016949176788330078,6,6,46609.93332395555,0,0,0
0,mh_exfil_multi_03_benign_2123,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1359.0,0.058130978660779986,0.0009000301361083984,7,5,87774.83867549669,0,0,0
0,mh_exfil_multi_03_benign_2124,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1664.0,0.047475961538461536,0.0005791187286376953,6,6,136414.16879374228,0,0,0
0,mh_exfil_multi_03_benign_2125,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1838.0,0.04298150163220892,0.0006489753723144531,6,6,121730.35121234387,0,0,0
0,mh_exfil_multi_03_benign_2126,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,1716.0,0.04603729603729604,0.0006868839263916016,7,6,115012.15411315515,0,0,0
0,mh_exfil_multi_03_benign_2127,real,exfil_multi_03,,generator_ground_truth,docker_multihost,79.0,656.0,0.12042682926829268,0.0007910728454589844,7,6,99864.38095238095,0,0,0
